step    Monochromator-step  cps
1.000	6300.000	310.000
2.000	6300.200	310.000
3.000	6300.400	320.000
4.000	6300.600	350.000
5.000	6300.800	310.000
6.000	6301.000	340.000
7.000	6301.200	220.000
8.000	6301.400	360.000
9.000	6301.600	360.000
10.000	6301.800	340.000
11.000	6302.000	250.000
12.000	6302.200	320.000
13.000	6302.400	370.000
14.000	6302.600	310.000
15.000	6302.800	480.000
16.000	6303.000	470.000
17.000	6303.200	290.000
18.000	6303.400	270.000
19.000	6303.600	310.000
20.000	6303.800	350.000
21.000	6304.000	560.000
22.000	6304.200	700.000
23.000	6304.400	660.000
24.000	6304.600	370.000
25.000	6304.800	270.000
26.000	6305.000	320.000
27.000	6305.200	290.000
28.000	6305.400	230.000
29.000	6305.600	370.000
30.000	6305.800	390.000
31.000	6306.000	300.000
32.000	6306.200	360.000
33.000	6306.400	340.000
34.000	6306.600	270.000
35.000	6306.800	290.000
36.000	6307.000	330.000
37.000	6307.200	670.000
38.000	6307.400	470.000
39.000	6307.600	340.000
40.000	6307.800	270.000
41.000	6308.000	350.000
42.000	6308.200	370.000
43.000	6308.400	400.000
44.000	6308.600	300.000
45.000	6308.800	280.000
46.000	6309.000	300.000
47.000	6309.200	300.000
48.000	6309.400	270.000
49.000	6309.600	380.000
50.000	6309.800	220.000
51.000	6310.000	500.000
52.000	6310.200	310.000
53.000	6310.400	340.000
54.000	6310.600	460.000
55.000	6310.800	700.000
56.000	6311.000	700.000
57.000	6311.200	500.000
58.000	6311.400	260.000
59.000	6311.600	310.000
60.000	6311.800	240.000
61.000	6312.000	210.000
62.000	6312.200	350.000
63.000	6312.400	240.000
64.000	6312.600	170.000
65.000	6312.800	260.000
66.000	6313.000	340.000
67.000	6313.200	260.000
68.000	6313.400	330.000
69.000	6313.600	390.000
70.000	6313.800	370.000
71.000	6314.000	300.000
72.000	6314.200	340.000
73.000	6314.400	300.000
74.000	6314.600	270.000
75.000	6314.800	370.000
76.000	6315.000	380.000
77.000	6315.200	430.000
78.000	6315.400	330.000
79.000	6315.600	300.000
80.000	6315.800	310.000
81.000	6316.000	260.000
82.000	6316.200	470.000
83.000	6316.400	420.000
84.000	6316.600	310.000
85.000	6316.800	290.000
86.000	6317.000	280.000
87.000	6317.200	320.000
88.000	6317.400	170.000
89.000	6317.600	320.000
90.000	6317.800	400.000
91.000	6318.000	430.000
92.000	6318.200	310.000
93.000	6318.400	350.000
94.000	6318.600	370.000
95.000	6318.800	420.000
96.000	6319.000	300.000
97.000	6319.200	480.000
98.000	6319.400	190.000
99.000	6319.600	300.000
100.000	6319.800	420.000
101.000	6320.000	310.000
102.000	6320.200	350.000
103.000	6320.400	330.000
104.000	6320.600	410.000
105.000	6320.800	240.000
106.000	6321.000	260.000
107.000	6321.200	300.000
108.000	6321.400	520.000
109.000	6321.600	500.000
110.000	6321.800	460.000
111.000	6322.000	380.000
112.000	6322.200	200.000
113.000	6322.400	300.000
114.000	6322.600	350.000
115.000	6322.800	350.000
116.000	6323.000	320.000
117.000	6323.200	390.000
118.000	6323.400	310.000
119.000	6323.600	320.000
120.000	6323.800	250.000
121.000	6324.000	400.000
122.000	6324.200	360.000
123.000	6324.400	260.000
124.000	6324.600	400.000
125.000	6324.800	280.000
126.000	6325.000	330.000
127.000	6325.200	320.000
